time,Qin,Qout_meas,Tair,Twater,Tsubsoil,pHwater,pHsubsoil,Condwater,DO_mgL,Bromide_Coutmeas,RainRate,WindSpeed,RH,fvalveopen,6PPD_Cout,6PPD-Q_Cout,CBZ_Cout,BTZ_Cout,SFX_Cout,FIP_Cout,HMMM_Cout,CAFF_Cout,Bromide_Min
6730.0,1.5181983924169446e-05,1.5181983924169446e-05,22.424003643967247,22.424003643967247,22.424003643967247,6.7541763488150615,6.7541763488150615,524.5713939257904,5.7237912672304425,1444208700.9383802,0,0,74,1,0.05412996271823149,0.010479118255924692,0.007519600851366714,0.0130798086071546,0.01067544159482985,0.040698957497619155,0.014007938515921196,0.0,0.0
6730.5,1.5173214495510358e-05,1.5173214495510358e-05,22.426194323080427,22.426194323080427,22.426194323080427,6.7533968440453656,6.7533968440453656,524.5674112060032,5.7222301859411004,1444626518.8602326,0,0,74,1,0.05417743076826178,0.010483015779773173,0.00752423855981006,0.013071838624471166,0.010672432213199233,0.04061516073487677,0.014005375988121162,0.0,0.0
6731.0,1.5164423334713307e-05,1.5164423334713307e-05,22.428385270504855,22.428385270504855,22.428385270504855,6.7526154075300715,6.7526154075300715,524.5634105511883,5.720669636960951,1445044417.359022,0,0,74,1,0.054224939905027796,0.010486922962349642,0.007528894440793317,0.013063841015490957,0.010669409372196344,0.04053115630948273,0.014002813067816065,0.0,0.0
6731.5,1.5155610622127987e-05,1.5155610622127987e-05,22.43057646389637,22.43057646389637,22.43057646389637,6.751832055300265,6.751832055300265,524.5593919680538,5.719109622069429,1445462396.442517,0,0,74,1,0.05427248948915589,0.010490839723498672,0.007533568461218542,0.013055815870692765,0.010666373077752126,0.040446945944778545,0.014000249756026055,0.0,0.0
6732.0,1.5146776538104087e-05,1.5146776538104087e-05,22.432767880910834,22.432767880910834,22.432767880910834,6.7510468033870294,6.7510468033870294,524.5553554633068,5.717550143045971,1445880456.1184876,0,0,74,1,0.0543200788812724,0.010494765983064851,0.007538260587987789,0.013047763280555383,0.010663323335797514,0.040362531364105725,0.013997686053771297,0.0,0.0
6732.5,1.5137921262991301e-05,1.5137921262991301e-05,22.434959499204094,22.434959499204094,22.434959499204094,6.750259667821449,6.750259667821449,524.5513010436555,5.715991201670011,1446298596.3947017,0,0,74,1,0.05436770744200369,0.010498701660892756,0.007542970788003119,0.013039683335557602,0.01066026015226345,0.04027791429080578,0.013995121962071942,0.0,0.0
6733.0,1.5129044977139323e-05,1.5129044977139323e-05,22.437151296431995,22.437151296431995,22.437151296431995,6.7494706646346065,6.7494706646346065,524.5472287158073,5.714432799720985,1446716817.2789288,0,0,74,1,0.05441537453197611,0.010502646676826967,0.007547699028166589,0.013031576126178218,0.01065718353308087,0.0401930964482202,0.013992557481948147,0.0,0.0
6733.5,1.5120147860897845e-05,1.5120147860897845e-05,22.439343250250406,22.439343250250406,22.439343250250406,6.7486798098575855,6.7486798098575855,524.5431384864698,5.712874938978327,1447135118.7789378,0,0,74,1,0.05446307951181601,0.01050660095071207,0.007552445275380255,0.013023441742896023,0.010654093484180716,0.04010807955969052,0.013989992614420068,0.0,0.0
6734.0,1.5111230094616557e-05,1.5111230094616557e-05,22.441535338315166,22.441535338315166,22.441535338315166,6.747887119521471,6.747887119521471,524.539030362351,5.711317621221472,1447553500.9024975,0,0,74,1,0.054510821742149745,0.01051056440239264,0.0075572094965461745,0.01301528027618981,0.010650990011493923,0.04002286534855823,0.013987427360507863,0.0,0.0
6734.5,1.5102291858645157e-05,1.5102291858645157e-05,22.443727538282133,22.443727538282133,22.443727538282133,6.747092609657347,6.747092609657347,524.5349043501583,5.7097608482298545,1447971963.657377,0,0,74,1,0.05455860058360367,0.010514536951713263,0.007561991658566406,0.013007091816538368,0.010647873120951435,0.039937455538164836,0.013984861721231687,0.0,0.0
6735.0,1.5093333333333332e-05,1.5093333333333332e-05,22.44591982780716,22.44591982780716,22.44591982780716,6.746296296296296,6.746296296296296,524.5307604565995,5.70820462178291,1448390507.051345,0,0,74,1,0.05460641539680413,0.010518518518518517,0.007566791728343008,0.012998876454420497,0.010644742818484187,0.039851851851851854,0.013982295697611695,0.0,0.0
6735.5,1.5084354699030779e-05,1.5084354699030779e-05,22.448112184546094,22.448112184546094,22.448112184546094,6.745498195469403,6.745498195469403,524.5265986883824,5.706648943660072,1448809131.092171,0,0,74,1,0.05465426554237748,0.010522509022652986,0.007571609672778035,0.012990634280314984,0.01064159911002312,0.03976605601296078,0.013979729290668043,0.0,0.0
6736.0,1.507535613608719e-05,1.507535613608719e-05,22.45030458615479,22.45030458615479,22.45030458615479,6.74469832320775,6.74469832320775,524.5224190522144,5.705093815640778,1449227835.7876234,0,0,74,1,0.05470215038095006,0.01052650838396125,0.007576445458773546,0.012982365384700625,0.010638442001499172,0.03968006974483314,0.013977162501420889,0.0,0.0
6736.5,1.5066337824852254e-05,1.5066337824852254e-05,22.452497010289097,22.452497010289097,22.452497010289097,6.743896695542422,6.743896695542422,524.5182215548033,5.703539239504459,1449646621.1454713,0,0,74,1,0.054750069273148246,0.010530516522287888,0.007581299053231599,0.01297406985805621,0.010635271498843281,0.03959389477081042,0.013974595330890389,0.0,0.0
6737.0,1.5057299945675666e-05,1.5057299945675666e-05,22.454689434604877,22.454689434604877,22.454689434604877,6.743093328504504,6.743093328504504,524.514006202857,5.701985217030553,1450065487.1734836,0,0,74,1,0.05479802157959838,0.010534533357477482,0.00758617042305425,0.012965747790860538,0.010632087607986387,0.03950753281423414,0.013972027780096697,0.0,0.0
6737.5,1.504824267890712e-05,1.504824267890712e-05,22.45688183675797,22.45688183675797,22.45688183675797,6.742288238125077,6.742288238125077,524.5097730030828,5.7004317499984944,1450484433.8794293,0,0,74,1,0.054846006660926816,0.010538558809374612,0.007591059535143557,0.012957399273592397,0.01062889033485943,0.03942098559844582,0.01396945985005997,0.0,0.0
6738.0,1.5039166204896308e-05,1.5039166204896308e-05,22.45907419440423,22.45907419440423,22.45907419440423,6.741481440435227,6.741481440435227,524.5055219621888,5.698878840187717,1450903461.2710776,0,0,74,1,0.0548940238777599,0.010542592797823864,0.007595966356401578,0.01294902439673058,0.010625679685393347,0.039334254846786945,0.013966891541800365,0.0,0.0
6738.5,1.5030070703992921e-05,1.5030070703992921e-05,22.46126648519952,22.46126648519952,22.46126648519952,6.7406729514660375,6.7406729514660375,524.5012530868823,5.697326489377657,1451322569.356197,0,0,74,1,0.054942072590723985,0.010546635242669813,0.00760089085373037,0.012940623250753883,0.010622455665519077,0.039247342282599025,0.013964322856338038,0.0,0.0
6739.0,1.5020956356546653e-05,1.5020956356546653e-05,22.46345868679968,22.46345868679968,22.46345868679968,6.73986278724859,6.73986278724859,524.4969663838714,5.695774699347748,1451741758.1425571,0,0,74,1,0.05499015216044543,0.010550686063757043,0.00760583299403199,0.012932195926141095,0.010619218281167561,0.03916024962922357,0.013961753794693145,0.0,0.0
6739.5,1.5011823342907196e-05,1.5011823342907196e-05,22.465650776860564,22.465650776860564,22.465650776860564,6.739050963813972,6.739050963813972,524.4926618598632,5.694223471877425,1452161027.637926,0,0,74,1,0.05503826194755058,0.010554745180930135,0.007610792744208497,0.012923742513371013,0.010615967538269735,0.0390729786100021,0.01395918435788584,0.0,0.0
6740.0,1.5002671843424243e-05,1.5002671843424243e-05,22.467842733038033,22.467842733038033,22.467842733038033,6.738237497193266,6.738237497193266,524.488339521566,5.692672808746123,1452580377.8500733,0,0,74,1,0.055086401312665796,0.01055881251403367,0.007615770071161947,0.012915263102922427,0.010612703442756543,0.03898553094827611,0.013956614546936282,0.0,0.0
6740.5,1.4993502038447488e-05,1.4993502038447488e-05,22.47003453298793,22.47003453298793,22.47003453298793,6.737422403417554,6.737422403417554,524.483999375687,5.6911227117332785,1452999808.7867675,0,0,74,1,0.05513456961641742,0.010562887982912227,0.007620764941794396,0.01290675778527413,0.010609426000558916,0.03889790836738711,0.013954044362864626,0.0,0.0
6741.0,1.4984314108326622e-05,1.4984314108326622e-05,22.47222615436611,22.47222615436611,22.47222615436611,6.736605698517922,6.736605698517922,524.4796414289343,5.6895731826183225,1453419320.455778,0,0,74,1,0.05518276621943181,0.01056697150741039,0.007625777323007905,0.012898226650904919,0.010606135217607799,0.03881011259067661,0.013951473806691027,0.0,0.0
6741.5,1.4975108233411337e-05,1.4975108233411337e-05,22.474417574828426,22.474417574828426,22.474417574828426,6.735787398525452,6.735787398525452,524.4752656880152,5.688024223180693,1453838912.8648734,0,0,74,1,0.05523099048233531,0.01057106300737274,0.00763080718170453,0.012889669790293582,0.010602831099834129,0.03872214534148612,0.013948902879435645,0.0,0.0
6742.0,1.4965884594051326e-05,1.4965884594051326e-05,22.476608772030726,22.476608772030726,22.476608772030726,6.734967519471229,6.734967519471229,524.4708721596376,5.6864758351998255,1454258586.021823,0,0,74,1,0.055279241765754286,0.010575162402643855,0.007635854484786327,0.012881087293918915,0.010599513653168847,0.03863400834315713,0.01394633158211863,0.0,0.0
6742.5,1.4956643370596285e-05,1.4956643370596285e-05,22.47879972362887,22.47879972362887,22.47879972362887,6.734146077386336,6.734146077386336,524.4664608505091,5.684928020455152,1454678339.9343953,0,0,74,1,0.05532751943031509,0.010579269613068317,0.007640919199155354,0.012872479252259709,0.010596182883542889,0.03854570331903117,0.013943759915760145,0.0,0.0
6743.0,1.4947384743395901e-05,1.4947384743395901e-05,22.480990407278703,22.480990407278703,22.480990407278703,6.733323088301858,6.733323088301858,524.4620317673374,5.683380780726109,1455098174.6103594,0,0,74,1,0.05537582283664406,0.01058338455849071,0.00764600129171367,0.012863845755794757,0.010592838796887192,0.038457231992449735,0.01394118788138034,0.0,0.0
6743.5,1.4938108892799873e-05,1.4938108892799873e-05,22.48318080063608,22.48318080063608,22.48318080063608,6.732498568248878,6.732498568248878,524.4575849168301,5.681834117792132,1455518090.0574846,0,0,74,1,0.05542415134536756,0.010587507158755612,0.007651100729363331,0.012855186895002854,0.010589481399132702,0.03836859608675433,0.013938615479999375,0.0,0.0
6744.0,1.4928815999157887e-05,1.4928815999157887e-05,22.485370881356854,22.485370881356854,22.485370881356854,6.731672533258479,6.731672533258479,524.4531203056952,5.680288033432654,1455938086.2835393,0,0,74,1,0.05547250431711193,0.010591637333707606,0.007656217479006394,0.012846502760362791,0.01058611069621035,0.038279797325286476,0.013936042712637403,0.0,0.0
6744.5,1.491950624281964e-05,1.491950624281964e-05,22.487560627096872,22.487560627096872,22.487560627096872,6.730844999361746,6.730844999361746,524.4486379406401,5.678742529427112,1456358163.296293,0,0,74,1,0.055520881112503535,0.010595775003191272,0.007661351507544918,0.012837793442353362,0.010582726694051083,0.03819083743138767,0.013933469580314585,0.0,0.0
6745.0,1.4910179804134824e-05,1.4910179804134824e-05,22.489750015511994,22.489750015511994,22.489750015511994,6.730015982589761,6.730015982589761,524.4441378283725,5.677197607554938,1456778321.1035142,0,0,74,1,0.055569281092168736,0.01059992008705119,0.0076665027818809605,0.012829059031453363,0.010579329398585833,0.03810171812839942,0.013930896084051072,0.0,0.0
6745.5,1.490083686345313e-05,1.490083686345313e-05,22.491939024258066,22.491939024258066,22.491939024258066,6.729185498973611,6.729185498973611,524.4396199756002,5.67565326959557,1457198559.712972,0,0,74,1,0.05561770361673386,0.010604072505131942,0.007671671268916576,0.01282029961814158,0.010575918815745542,0.03801244113966323,0.01392832222486702,0.0,0.0
6746.0,1.4891477601124251e-05,1.4891477601124251e-05,22.49412763099094,22.49412763099094,22.49412763099094,6.728353564544378,6.728353564544378,524.4350843890307,5.674109517328442,1457618879.1324356,0,0,74,1,0.05566614804682527,0.010608232177278111,0.0076768569355538255,0.01281151529289681,0.01057249495146115,0.037923008188520624,0.013925748003782589,0.0,0.0
6746.5,1.4882102197497881e-05,1.4882102197497881e-05,22.496315813366476,22.496315813366476,22.496315813366476,6.7275201953331445,6.7275201953331445,524.4305310753718,5.672566352532987,1458039279.3696735,0,0,74,1,0.055714613743069324,0.010612399023334275,0.007682059748694764,0.012802706146197848,0.010569057811663594,0.037833420998313105,0.013923173421817935,0.0,0.0
6747.0,1.4872710832923714e-05,1.4872710832923714e-05,22.498503549040514,22.498503549040514,22.498503549040514,6.726685407370996,6.726685407370996,524.4259600413313,5.6710237769886405,1458459760.4324548,0,0,74,1,0.055763100066092364,0.010616572963145016,0.00768727967524145,0.012793872268523482,0.010565607402283812,0.037743681292382154,0.01392059847999321,0.0,0.0
6747.5,1.486330368775144e-05,1.486330368775144e-05,22.500690815668914,22.500690815668914,22.500690815668914,6.725849216689017,6.725849216689017,524.4213712936167,5.669481792474839,1458880322.3285484,0,0,74,1,0.05581160637652075,0.010620753916554915,0.007692516682095942,0.012785013750352509,0.010562143729252745,0.03765379079406931,0.013918023179328574,0.0,0.0
6748.0,1.4853880942330751e-05,1.4853880942330751e-05,22.502877590907527,22.502877590907527,22.502877590907527,6.725011639318289,6.725011639318289,524.4167648389357,5.667940400771017,1459300965.065724,0,0,74,1,0.055860132034980844,0.010624941803408556,0.0076977707361602955,0.012776130682163721,0.01055866679850133,0.03756375122671607,0.013915447520844181,0.0,0.0
6748.5,1.4844442777011342e-05,1.4844442777011342e-05,22.50506385241221,22.50506385241221,22.50506385241221,6.724172691289897,6.724172691289897,524.412140683996,5.6663996036566076,1459721688.6517494,0,0,74,1,0.05590867640209898,0.010629136543550514,0.007703041804336567,0.012767223154435911,0.010555176615960508,0.03747356431366393,0.01391287150556019,0.0,0.0
6749.0,1.4834989372142903e-05,1.4834989372142903e-05,22.507249577838802,22.507249577838802,22.507249577838802,6.723332388634924,6.723332388634924,524.4074988355054,5.664859402911047,1460142493.0943942,0,0,74,1,0.05595723883850151,0.010633338056825377,0.007708329853526817,0.012758291257647868,0.01055167318756122,0.03738323177825441,0.013910295134496754,0.0,0.0
6749.5,1.482552090807513e-05,1.482552090807513e-05,22.509434744843166,22.509434744843166,22.509434744843166,6.722490747384456,6.722490747384456,524.4028393001714,5.6633198003137695,1460563378.401427,0,0,74,1,0.056005818704814796,0.01063754626307772,0.007713634850633102,0.012749335082278393,0.010548156519234398,0.037292755343829025,0.013907718408674028,0.0,0.0
6750.0,1.4816037565157712e-05,1.4816037565157712e-05,22.511619331081157,22.511619331081157,22.511619331081157,6.7216477835695745,6.7216477835695745,524.3981620847018,5.6617807976442105,1460984344.5806174,0,0,74,1,0.0560544153616652,0.010641761082152127,0.007718956762557478,0.012740354718806272,0.010544626616910985,0.03720213673372926,0.013905141329112171,0.0,0.0
6750.5,1.4806539523740347e-05,1.4806539523740347e-05,22.513803314208616,22.513803314208616,22.513803314208616,6.720803513221363,6.720803513221363,524.3934671958043,5.660242396681806,1461405391.6397336,0,0,74,1,0.05610302816967905,0.01064598243389318,0.007724295556202003,0.012731350257710303,0.010541083486521921,0.037111377671296644,0.013902563896831342,0.0,0.0
6751.0,1.4797026964172722e-05,1.4797026964172722e-05,22.515986671881397,22.515986671881397,22.515986671881397,6.719957952370909,6.719957952370909,524.3887546401864,5.658704599205988,1461826519.586545,0,0,74,1,0.056151656489482706,0.010650210238145458,0.007729651198468735,0.012722321789469273,0.010537527133998144,0.03702047987987268,0.013899986112851688,0.0,0.0
6751.5,1.4787500066804532e-05,1.4787500066804532e-05,22.51816938175536,22.51816938175536,22.51816938175536,6.719111117049291,6.719111117049291,524.3840244245561,5.6571674069961935,1462247728.4288204,0,0,74,1,0.05620029968170253,0.010654444414753541,0.007735023656259733,0.01271326940456198,0.010533957565270594,0.036929445082798856,0.013897407978193372,0.0,0.0
6752.0,1.477795901198547e-05,1.477795901198547e-05,22.520351421486357,22.520351421486357,22.520351421486357,6.718263023287597,6.718263023287597,524.3792765556209,5.655630821831856,1462669018.1743288,0,0,74,1,0.05624895710696487,0.010658684883562013,0.007740412896477051,0.012704193193467217,0.010530374786270206,0.03683827500341671,0.01389482949387655,0.0,0.0
6752.5,1.4768403980065227e-05,1.4768403980065227e-05,22.522532768730226,22.522532768730226,22.522532768730226,6.717413687116909,6.717413687116909,524.3745110400885,5.654094845492411,1463090388.830839,0,0,74,1,0.05629762812589607,0.010662931564415456,0.007745818886022748,0.012695093246663772,0.010526778802927923,0.03674697136506772,0.013892250660921375,0.0,0.0
6753.0,1.4758835151393498e-05,1.4758835151393498e-05,22.524713401142836,22.524713401142836,22.524713401142836,6.71656312456831,6.71656312456831,524.3697278846664,5.6525594797572944,1463511840.4061198,0,0,74,1,0.0563463120991225,0.010667184377158447,0.0077512415917988815,0.012685969654630444,0.01052316962117468,0.036655535891093424,0.013889671480348005,0.0,0.0
6753.5,1.4749252706319973e-05,1.4749252706319973e-05,22.526893296380027,22.526893296380027,22.526893296380027,6.715711351672887,6.715711351672887,524.3649270960625,5.6510247264059394,1463933372.9079409,0,0,74,1,0.0563950083872705,0.010671443241635568,0.007756680980707508,0.012676822507846023,0.010519547246941423,0.0365639703048353,0.013887091953176597,0.0,0.0
6754.0,1.4739656825194348e-05,1.4739656825194348e-05,22.52907243209766,22.52907243209766,22.52907243209766,6.71485838446172,6.71485838446172,524.3601086809845,5.649490587217781,1464354986.3440704,0,0,74,1,0.05644371635096641,0.010675708077691401,0.007762137019650689,0.012667651896789301,0.010515911686159082,0.03647227632963487,0.013884512080427307,0.0,0.0
6754.5,1.4730047688366312e-05,1.4730047688366312e-05,22.53125078595158,22.53125078595158,22.53125078595158,6.714004238965894,6.714004238965894,524.35527264614,5.647957063972255,1464776680.722278,0,0,74,1,0.0564924353508366,0.010679978805170529,0.007767609675530476,0.012658457911939073,0.010512262944758603,0.03638045568883364,0.013881931863120287,0.0,0.0
6755.0,1.4720425476185559e-05,1.4720425476185559e-05,22.533428335597645,22.533428335597645,22.533428335597645,6.7131489312164945,6.7131489312164945,524.3504189982366,5.646424158448797,1465198456.050332,0,0,74,1,0.05654116474750743,0.01068425534391753,0.00777309891524893,0.012649240643774132,0.01050860102867092,0.03628851010577312,0.013879351302275699,0.0,0.0
6755.5,1.4710790369001783e-05,1.4710790369001783e-05,22.5356050586917,22.5356050586917,22.5356050586917,6.712292477244603,6.712292477244603,524.3455477439823,5.6448918724268395,1465620312.3360016,0,0,74,1,0.056589903901605225,0.010688537613776986,0.007778604705708108,0.012640000182773267,0.010504925943826975,0.03619644130379482,0.013876770398913696,0.0,0.0
6756.0,1.4701142547164677e-05,1.4701142547164677e-05,22.537780932889607,22.537780932889607,22.537780932889607,6.711434893081305,6.711434893081305,524.3406588900843,5.643360207685818,1466042249.587056,0,0,74,1,0.05663865217375636,0.010692825534593477,0.007784127013810066,0.012630736619415278,0.010501237696157706,0.036104251006240234,0.013874189154054433,0.0,0.0
6756.5,1.469148219102393e-05,1.469148219102393e-05,22.53995593584721,22.53995593584721,22.53995593584721,6.7105761947576825,6.7105761947576825,524.3357524432507,5.641829166005169,1466464267.8112636,0,0,74,1,0.05668740892458718,0.010697119026211586,0.007789665806456863,0.012621450044178953,0.010497536291594051,0.03601194093645088,0.01387160756871807,0.0,0.0
6757.0,1.4681809480929238e-05,1.4681809480929238e-05,22.542130045220368,22.542130045220368,22.542130045220368,6.709716398304821,6.709716398304821,524.330828410189,5.640298749164326,1466886367.016394,0,0,74,1,0.056736173514724035,0.010701418008475894,0.007795221050550556,0.012612140547543085,0.01049382173606695,0.03591951281776827,0.013869025643924759,0.0,0.0
6757.5,1.4672124597230292e-05,1.4672124597230292e-05,22.544303238664924,22.544303238664924,22.544303238664924,6.708855519753804,6.708855519753804,524.3258867976069,5.638768958942723,1467308547.2102156,0,0,74,1,0.05678494530479328,0.010705722401230982,0.007800792712993202,0.01260280821998647,0.010490094035507342,0.0358269683735339,0.013866443380694659,0.0,0.0
6758.0,1.4662427720276785e-05,1.4662427720276785e-05,22.546475493836738,22.546475493836738,22.546475493836738,6.707993575135714,6.707993575135714,524.3209276122121,5.637239797119797,1467730808.4004977,0,0,74,1,0.05683372365542127,0.01071003212432143,0.00780638076068686,0.012593453151987899,0.010486353195846168,0.03573430932708928,0.013863860780047923,0.0,0.0
6758.5,1.4652719030418412e-05,1.4652719030418412e-05,22.548646788391657,22.548646788391657,22.548646788391657,6.707130580481636,6.707130580481636,524.3159508607124,5.635711265474981,1468153150.5950086,0,0,74,1,0.05688250792723435,0.010714347097591819,0.007811985160533585,0.012584075434026162,0.010482599223014361,0.03564153740177592,0.01386127784300471,0.0,0.0
6759.0,1.464299870800486e-05,1.464299870800486e-05,22.550817099985537,22.550817099985537,22.550817099985537,6.7062665518226545,6.7062665518226545,524.3109565498153,5.634183365787712,1468575573.8015184,0,0,74,1,0.05693129748085887,0.01071866724088673,0.007817605879435436,0.012574675156580057,0.010478832122942866,0.03554865432093533,0.013858694570585174,0.0,0.0
6759.5,1.4633266933385828e-05,1.4633266933385828e-05,22.55298640627423,22.55298640627423,22.55298640627423,6.705401505189851,6.705401505189851,524.3059446862285,5.632656099837423,1468998078.027795,0,0,74,1,0.056980091676921196,0.010722992474050744,0.00782324288429447,0.012565252410128376,0.010475051901562617,0.03545566180790902,0.013856110963809473,0.0,0.0
6760.0,1.4623523886911004e-05,1.4623523886911004e-05,22.555154684913585,22.555154684913585,22.555154684913585,6.704535456614312,6.704535456614312,524.3009152766597,5.631129469403549,1469420663.281608,0,0,74,1,0.05702888987604768,0.010727322716928443,0.007828896142012745,0.012555807285149908,0.010471258564804558,0.03536256158603848,0.013853527023697763,0.0,0.0
6760.5,1.4613769748930082e-05,1.4613769748930082e-05,22.557321913559452,22.557321913559452,22.557321913559452,6.7036684221271186,6.7036684221271186,524.2958683278166,5.629603476265525,1469843329.570726,0,0,74,1,0.05707769143886465,0.010731657889364407,0.007834565619492317,0.012546339872123452,0.010467452118599624,0.03526935537866523,0.0138509427512702,0.0,0.0
6761.0,1.4604004699792758e-05,1.4604004699792758e-05,22.55948806986769,22.55948806986769,22.55948806986769,6.702800417759356,6.702800417759356,524.290803846407,5.628078122202787,1470266076.902918,0,0,74,1,0.057126495725998476,0.01073599791120322,0.007840251283635245,0.012536850261527796,0.010463632568878755,0.03517604490913079,0.013848358147546938,0.0,0.0
6761.5,1.4594228919848719e-05,1.4594228919848719e-05,22.56165313149415,22.56165313149415,22.56165313149415,6.7019314595421084,6.7019314595421084,524.2857218391384,5.626553408994768,1470688905.285953,0,0,74,1,0.05717530209807552,0.010740342702289457,0.007845953101343586,0.012527338543841736,0.01045979992157289,0.03508263190077665,0.013845773213548138,0.0,0.0
6762.0,1.458444258944766e-05,1.458444258944766e-05,22.563817076094676,22.563817076094676,22.563817076094676,6.7010615635064585,6.7010615635064585,524.2806223127185,5.625029338420905,1471111814.7276,0,0,74,1,0.05722410991572212,0.010744692182467708,0.007851671039519397,0.012517804809544064,0.01045595418261297,0.03498911807694432,0.01384318795029395,0.0,0.0
6762.5,1.4574645888939276e-05,1.4574645888939276e-05,22.56597988132513,22.56597988132513,22.56597988132513,6.700190745683491,6.700190745683491,524.2755052738552,5.62350591226063,1471534805.2356281,0,0,74,1,0.05727291853956462,0.010749046271582543,0.007857405065064736,0.012508249149113573,0.010452095357929929,0.03489550516097531,0.013840602358804532,0.0,0.0
6763.0,1.4564838998673257e-05,1.4564838998673257e-05,22.568141524841362,22.568141524841362,22.568141524841362,6.699319022104289,6.699319022104289,524.2703707292559,5.621983132293382,1471957876.8178055,0,0,74,1,0.0573217273302294,0.010753404889478553,0.007863155144881659,0.012498671653029054,0.01044822345345471,0.03480179487621113,0.013838016440100043,0.0,0.0
6763.5,1.4555022098999297e-05,1.4555022098999297e-05,22.57030198429922,22.57030198429922,22.57030198429922,6.698446408799938,6.698446408799938,524.2652186856284,5.620461000298591,1472381029.4819024,0,0,74,1,0.05737053564834279,0.010757767956000313,0.007868921245872225,0.012489072411769301,0.010444338475118251,0.03470798894599328,0.013835430195200636,0.0,0.0
6764.0,1.4545195370267087e-05,1.4545195370267087e-05,22.57246123735456,22.57246123735456,22.57246123735456,6.697572921801519,6.697572921801519,524.2600491496804,5.618939518055695,1472804263.2356868,0,0,74,1,0.057419342854531145,0.010762135390992406,0.007874703334938492,0.012479451515813112,0.01044044042885149,0.03461408909366327,0.01383284362512647,0.0,0.0
6764.5,1.453535899282632e-05,1.453535899282632e-05,22.574619261663234,22.574619261663234,22.574619261663234,6.6966985771401175,6.6966985771401175,524.2548621281195,5.617418687344128,1473227578.0869277,0,0,74,1,0.057468148309420826,0.010766507114299413,0.007880501378982514,0.012469809055639271,0.010436529320585367,0.03452009704256262,0.013830256730897697,0.0,0.0
6765.0,1.452551314702669e-05,1.452551314702669e-05,22.57677603488109,22.57677603488109,22.57677603488109,6.695823390846816,6.695823390846816,524.2496576276537,5.615898509943325,1473650974.0433943,0,0,74,1,0.05751695137363817,0.010770883045765916,0.007886315344906355,0.012460145121726577,0.010432605156250822,0.03442601451603282,0.013827669513534478,0.0,0.0
6765.5,1.451565801321789e-05,1.451565801321789e-05,22.578931534663983,22.578931534663983,22.578931534663983,6.694947378952701,6.694947378952701,524.2444356549902,5.614378987632721,1474074451.1128557,0,0,74,1,0.057565751407809555,0.010775263105236493,0.007892145199612064,0.012450459804553822,0.010428667941778791,0.03433184323741539,0.013825081974056967,0.0,0.0
6766.0,1.4505793771749611e-05,1.4505793771749611e-05,22.581085738667767,22.581085738667767,22.581085738667767,6.694070557488853,6.694070557488853,524.2391962168371,5.6128601221917505,1474498009.3030803,0,0,74,1,0.05761454777256131,0.01077964721255573,0.007897990910001705,0.0124407531945998,0.010424717683100215,0.03423758493005182,0.013822494113485316,0.0,0.0
6766.5,1.4495920602971545e-05,1.4495920602971545e-05,22.583238624548294,22.583238624548294,22.583238624548294,6.69319294248636,6.69319294248636,524.2339393199018,5.611341915399848,1474921648.6218376,0,0,74,1,0.05766333982851979,0.010784035287568203,0.007903852442977331,0.012431025382343301,0.010420754386146033,0.03414324131728364,0.013819905932839688,0.0,0.0
6767.0,1.4486038687233386e-05,1.4486038687233386e-05,22.585390169961403,22.585390169961403,22.585390169961403,6.692314549976301,6.692314549976301,524.2286649708919,5.609824369036449,1475345369.0768964,0,0,74,1,0.05771212693631136,0.010788427250118497,0.007909729765441003,0.01242127645826312,0.010416778056847181,0.034048814122452344,0.013817317433140235,0.0,0.0
6767.5,1.4476148204884825e-05,1.4476148204884825e-05,22.58754035256297,22.58754035256297,22.58754035256297,6.691435395989762,6.691435395989762,524.2233731765156,5.608307484880989,1475769170.6760256,0,0,74,1,0.05776090845656236,0.01079282302005119,0.007915622844294777,0.01241150651283805,0.010412788701134601,0.033954305068899446,0.013814728615407114,0.0,0.0
6768.0,1.446624933627556e-05,1.446624933627556e-05,22.589689150008834,22.589689150008834,22.589689150008834,6.6905554965578276,6.6905554965578276,524.21806394348,5.606791264712902,1476193053.4269943,0,0,74,1,0.05780968374989914,0.010797222517210863,0.00792153164644071,0.012401715636546884,0.010408786324939233,0.033859715879966445,0.013812139480660481,0.0,0.0
6768.5,1.4456342261755277e-05,1.4456342261755277e-05,22.591836539954837,22.591836539954837,22.591836539954837,6.68967486771158,6.68967486771158,524.2127372784933,5.605275710311622,1476617017.337571,0,0,74,1,0.057858452176948065,0.0108016256614421,0.007927456138780861,0.012391903919868412,0.010404770934192013,0.033765048278994854,0.013809550029920493,0.0,0.0
6769.0,1.444642716167367e-05,1.444642716167367e-05,22.593982500056853,22.593982500056853,22.593982500056853,6.6887935254821045,6.6887935254821045,524.2073931882626,5.603760823456585,1477041062.415525,0,0,74,1,0.05790721309833548,0.01080603237258948,0.007933396288217284,0.012382071453281431,0.01040074253482388,0.03367030398932618,0.013806960264207304,0.0,0.0
6769.5,1.4436504216380437e-05,1.4436504216380437e-05,22.59612700797072,22.59612700797072,22.59612700797072,6.687911485900483,6.687911485900483,524.202031679496,5.602246605927226,1477465188.668625,0,0,74,1,0.05795596587468774,0.010810442570497585,0.007939352061652041,0.012372218327264733,0.010396701132765774,0.033575484734301934,0.013804370184541071,0.0,0.0
