time,Qin,Qout_meas,Tair,Twater,Tsubsoil,pHwater,pHsubsoil,Condwater,DO_mgL,Bromide_Coutmeas,RainRate,WindSpeed,RH,fvalveopen,6PPD_Cout,6PPD_Cin,6PPD-Q_Cout,6PPD-Q_Cin,CBZ_Cout,CBZ_Cin,BTZ_Cout,BTZ_Cin,SFX_Cout,SFX_Cin,FIP_Cout,FIP_Cin,HMMM_Cout,HMMM_Cin,CAFF_Cout,CAFF_Cin,Bromide_Min
8887.0,4.4471014369233425e-05,4.4471014369233425e-05,21.942293938686472,21.942293938686472,21.942293938686472,6.361815960680747,6.361815960680747,495.3201919026843,3.77501787970759,565380308.8831241,0,0,74,1,0.04828283147051704,0.6509306279557406,0.017471863844487356,6.823065072490704,0.03251355199084194,7.536255327517658,0.11561460858327628,6.456124599092722,0.017949773373765677,1.8657824666462473,0.047392959392313486,6.725973911863037,0.015239918426536799,7.611427424519434,0.01646236367881186,0.4716657150742858,0.0
8887.5,4.4353499493778574e-05,4.4353499493778574e-05,21.945516467263843,21.945516467263843,21.945516467263843,6.356874750195443,6.356874750195443,495.3953842361563,3.7708285925570055,565495746.0188515,0,0,74,1,0.04837861183382644,0.6512026552049929,0.01743429061223858,6.80642762631584,0.03256296712968128,7.53527329628122,0.1161834208765482,6.4543707326337145,0.017959552982786977,1.8566734525342077,0.04746818572744703,6.7200743726622205,0.015234289736210691,7.60821207593205,0.016269011964169508,0.47068621494157786,0.0
8888.0,4.423669895979564e-05,4.423669895979564e-05,21.948719406952588,21.948719406952588,21.948719406952588,6.351963576006033,6.351963576006033,495.47011949556037,3.766664770961636,565611198.8665032,0,0,74,1,0.048473863933464284,0.6514754078065739,0.017396807198125218,6.789849537966423,0.0326119818768644,7.5342835573243905,0.11674838699935494,6.452609957064439,0.017969370125399634,1.8476198096806855,0.047542890732626276,6.714178253748518,0.01522872584537339,7.604985762759629,0.016076835582844742,0.4697074548990474,0.0
8888.5,4.4120629877259994e-05,4.4120629877259994e-05,21.951902288557772,21.951902288557772,21.951902288557772,6.347083157544753,6.347083157544753,495.5443867330146,3.762527024874899,565726667.4271482,0,0,74,1,0.04856858284324861,0.651748894916103,0.017359417408125494,6.773332728003228,0.032660593447193235,7.533285921408889,0.11730943360958654,6.4508420492504,0.017979225916780188,1.8386228643433702,0.04761706501721351,6.7082851474886205,0.015223226827588166,7.6017484296473175,0.015885862686533806,0.4687294368077329,0.0
8889.0,4.4005309356147005e-05,4.4005309356147005e-05,21.95506464288445,21.95506464288445,21.95506464288445,6.342234214243842,6.342234214243842,495.6181750006372,3.7584159642502133,565842151.7018555,0,0,74,1,0.04866276363699744,0.6520231256891988,0.01732212504821763,6.756879116987032,0.032708799055469764,7.532280199296436,0.1178664873651328,6.449066786057098,0.0179891214721052,1.8296839427799505,0.04769069919057099,6.702394646249228,0.015217792756418292,7.59850002124026,0.015696121426932913,0.46775216252867263,0.0
8889.5,4.3890754506432065e-05,4.3890754506432065e-05,21.958206000737693,21.958206000737693,21.958206000737693,6.337417465535535,6.337417465535535,495.69147335054623,3.7543321990409964,565957651.6916946,0,0,74,1,0.04875640138852881,0.6522981092814811,0.017284933924379853,6.7404906254786106,0.03275659591649594,7.5312662017487515,0.11841947492388372,6.447283944350035,0.01799905790655121,1.8208043712481152,0.04776378386206099,6.696506342397033,0.015212423705427048,7.5952404821836,0.015507639955738301,0.46677563392290516,0.0
8890.0,4.3776982438090524e-05,4.3776982438090524e-05,21.961325892922563,21.961325892922563,21.961325892922563,6.33263363085207,6.33263363085207,495.7642708348598,3.750276339200667,566073167.3977346,0,0,74,1,0.04884949117166074,0.6525738548485682,0.017247847842590393,6.724169174038742,0.032803981245073735,7.530243739527553,0.11896832294372918,6.445493300994713,0.018009036335294777,1.8119854760055543,0.04783630964104576,6.690619828298733,0.0152071197481777,7.591969757122484,0.015320446424646202,0.4657998528514689,0.0
8890.5,4.366401026109778e-05,4.366401026109778e-05,21.96442385024412,21.96442385024412,21.96442385024412,6.327883429625683,6.327883429625683,495.83655650569614,3.7462489946826443,566188698.8210446,0,0,74,1,0.048942028060211265,0.6528503715460797,0.01721087060882747,6.707916683228203,0.032850952256005116,7.529212623394562,0.11951295808255916,6.443694632856634,0.01801905787351245,1.8032285833099557,0.04790826713688759,6.684734696321021,0.015201880958233526,7.588687790702054,0.015134568985352835,0.4648248211754023,0.0
8891.0,4.35518550854292e-05,4.35518550854292e-05,21.96749940350743,21.96749940350743,21.96749940350743,6.3231675812886134,6.3231675812886134,495.9083194151733,3.742250775440346,566304245.9626938,0,0,74,1,0.049034007127998394,0.6531276685296344,0.01717400602906931,6.6917350736077665,0.03289750616409202,7.528172664111498,0.12005330699826354,6.4418877168013,0.01802912363638077,1.794535019419009,0.047979646958948734,6.678850538830592,0.0151967074091578,7.585394527567458,0.01495003578955444,0.46385054075574367,0.0
8891.5,4.3440534021060165e-05,4.3440534021060165e-05,21.970552083517546,21.970552083517546,21.970552083517546,6.318486805273096,6.318486805273096,495.9795486154094,3.73828229142719,566419808.8237513,0,0,74,1,0.04912542344884018,0.6534057549548515,0.017137257909294146,6.675626265738214,0.03294364018413643,7.527123672440079,0.12058929634873224,6.440072329694212,0.018039234739076298,1.7859061105904035,0.04805043971659147,6.672966948194143,0.015191599174513798,7.58208991236384,0.014766874988947243,0.46287701345353166,0.0
